tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
17725,1,1198500,116500,126700,87400,77800,39000,846300,100,100
17726,1,1217800,119900,121200,88800,79400,37000,862200,200,200
17727,1,1098800,115200,111200,90000,80000,39900,752400,100,100
17728,1,1241900,116500,130400,86800,77900,40000,882800,100,100
17729,1,1255000,117300,146100,83500,74500,37700,869700,100,200
17730,1,2011500,104900,121700,88300,77800,47600,1655200,100,200
17731,1,1408900,135400,141000,90300,80400,39400,980600,100,100
17732,1,1200200,111100,105100,88000,77900,39600,837900,200,200
17733,1,1099500,114200,145900,87700,78100,40200,696700,200,100
17734,1,1073100,110600,101100,88200,78800,38900,696900,200,100
17735,1,1186900,98500,112800,86300,75900,36500,803400,200,200
17736,1,1447900,117700,112800,89500,81900,48300,1038200,200,300
17737,1,1214100,161400,107500,91800,80400,40200,791700,100,0
17738,1,1200700,116500,112800,88300,78800,39900,818900,200,100
17739,1,1525500,123700,98500,88200,77700,39300,1156400,200,200
17740,1,1330900,122900,108000,89600,79800,40000,889100,200,200
17741,1,2103500,114600,110300,86800,78000,38300,1682800,200,100
17742,1,1191600,111800,119700,90900,80300,39300,839000,200,200
17743,1,2044600,128900,118100,115700,104700,49800,1654100,200,100
17744,1,1290400,98900,149100,88100,79800,40100,920500,100,100
17745,1,1234300,139600,98100,86400,76000,34800,873300,100,100
17746,1,3136600,457700,96700,113600,99200,48800,2348000,200,200
17747,1,2073900,109600,147600,86400,75900,36800,1664000,200,100
17748,1,1303500,150500,100800,87200,76400,37800,937000,100,100
17749,1,1471700,474900,105400,90400,78200,39400,770000,200,0
17750,1,1387800,128900,90700,88300,79100,36900,1046400,200,200
17751,1,1593400,96100,126800,90000,79600,38200,1210500,200,100
17752,1,1447700,121900,108700,88000,78600,39700,1091800,100,100
17753,1,2562800,154600,111600,111800,99900,49600,2155600,100,100
17754,1,1479000,116300,113900,88300,79100,39600,1130700,200,100
17755,1,1342700,136100,118900,93700,81700,39700,963500,200,200
17756,1,1185600,129400,135400,90600,80000,39600,796500,100,100
17757,1,1277500,105500,118100,89600,80600,39600,931500,200,100
17758,1,1249500,111700,136300,86100,75600,38500,830200,100,100
17759,1,1489700,132500,118900,150800,82200,40000,981000,100,200
17760,1,1050400,110700,114200,90500,80500,40700,710800,100,0
17761,1,1148100,115600,125700,90500,80400,40600,791100,200,0
17762,1,1007900,109200,107600,89100,79100,39300,681500,100,0
17763,1,1097200,134300,102700,88400,77800,38700,744000,0,100
17764,1,1628300,108000,110600,89200,79100,37100,1287500,0,0
17765,1,2101400,127500,90400,105900,95100,48900,1740200,100,200
17766,1,1270900,167000,114300,90000,79100,40100,823500,200,200
17767,1,1257400,117200,97200,85200,75800,37900,901800,200,100
17768,1,1248900,108800,114300,83500,73500,40700,911900,200,100
17769,1,990200,112700,104400,91000,83200,40300,640000,100,100
17770,1,914800,98600,110300,87100,76600,38000,564100,200,100
17771,1,955200,117000,113900,85900,75500,32800,600700,100,100
17772,1,947800,116300,101000,91200,81400,36200,601600,100,200
17773,1,898000,103000,110100,84000,75400,33900,577100,100,200
17774,1,1079300,123200,130900,88100,78200,40000,706300,100,100
17775,1,959900,102800,106100,88700,78800,38000,627500,200,100
17776,1,1014900,134500,101400,89200,78800,39600,646900,100,100
17777,1,1179200,101500,115800,88700,78600,40200,826100,100,100
17778,1,1170500,109400,94900,87300,77800,40500,757500,100,0
17779,1,1159900,149600,90400,88300,79500,39400,758100,200,0
17780,1,949400,104400,101600,85200,75600,38700,633400,100,100
17781,1,1060000,111100,104500,97900,84800,40200,691300,100,200
17782,1,972800,118300,116900,102200,88400,40200,570600,200,100
17783,1,985100,109500,124500,131500,120600,35600,594900,100,100
17784,1,982600,113000,108300,88300,78300,40700,641700,200,200
17785,1,894600,113800,85400,85000,75000,34900,575400,200,100
17786,1,869300,103800,118000,89900,80300,39100,526400,200,200
17787,1,1934900,148300,88700,108900,98000,40200,1557000,200,100
17788,1,935900,100500,112500,91600,81200,39600,600500,100,100
17789,1,922400,173100,82200,99300,84500,39000,527400,100,100
17790,1,1410800,421300,115500,90300,78600,39500,729500,200,100
17791,1,2291400,110900,86500,91400,81100,39000,1952300,200,100
17792,1,1833100,133000,183500,93500,83200,37300,1386300,200,100
17793,1,1793000,169400,102200,89000,78100,35500,1388200,200,200
17794,1,1888900,119400,132300,96900,77100,83700,1473300,200,300
17795,1,1431800,137400,115300,86000,75500,38700,1050900,100,100
17796,1,1481500,122700,128500,87500,78500,37500,1044500,100,100
17797,1,1564700,121400,142500,95800,84500,38600,1145000,200,200
17798,1,1411400,103800,169500,86500,77300,39300,964800,200,100
17799,1,1514000,210700,110500,99000,84200,48300,1030800,100,100
17800,1,1381900,169000,125000,90700,79600,40300,957200,200,200
17801,1,1082600,111600,104500,92000,81900,39100,724900,200,0
17802,1,1022500,125700,106100,83400,73700,34900,676500,100,200
17803,1,1186000,130800,109400,92300,82000,39800,814600,100,100
17804,1,1189900,137700,115200,100600,88600,55100,792200,200,100
17805,1,1055800,106300,106100,90000,79300,36600,713500,200,100
17806,1,1028400,123300,119500,89600,79200,37900,623400,100,100
17807,1,1200400,117600,219500,90800,81000,38400,736600,200,100
17808,1,1095000,120800,113700,89000,78700,38900,735400,200,0
17809,1,1923400,119000,135500,108800,97300,47300,1514400,200,200
17810,1,1528200,113400,139400,86000,76500,38500,1073500,100,200
17811,1,1058100,122400,106200,89500,79200,38900,625500,100,0
17812,1,888800,122400,103700,92100,81800,36900,529300,200,100
17813,1,1105500,129100,123800,94900,81800,47900,721400,200,200
17814,1,964500,111600,130300,90300,80200,39600,598800,200,100
17815,1,829500,112600,105600,90200,80400,38600,483900,100,200
17816,1,898200,140700,112900,88100,77200,40500,506700,200,100
17817,1,1054200,105300,138800,86900,77600,37800,677300,100,100
17818,1,1245100,130300,106700,91900,81400,38900,813700,200,200
17819,1,1092000,104900,122800,85600,75300,34900,724300,300,200
17820,1,1143100,108400,107600,89700,79600,38500,799100,100,100
17821,1,1047500,102400,98000,89400,79500,38900,719900,300,200
17822,1,966400,115700,123100,90800,80500,38600,607500,200,100
17823,1,1003600,111900,120100,89900,79600,39500,587800,200,200
17824,1,904800,106000,113000,87600,77700,39100,566300,0,100
17825,1,957300,111600,94900,91200,82200,39100,557400,200,200
17826,1,1094500,104600,95000,88000,81100,47800,671900,100,0
17827,1,1075000,117500,96000,93100,83400,38800,731900,200,100
17828,1,958700,111700,102500,89100,79800,38800,625500,100,200
17829,1,1234300,126500,98200,86800,77600,39400,885300,200,100
17830,1,1108900,123100,129100,87300,78100,37800,706800,200,200
17831,1,2477000,157500,97600,109200,97100,37400,2068500,100,100
17832,1,1174800,143400,131300,86600,76300,37500,779600,100,100
17833,1,1273200,249100,101400,86900,76000,39600,805500,100,0
17834,1,1281800,102900,123000,90900,79700,39700,938100,200,200
17835,1,1001300,180000,98100,92800,83300,35900,592600,100,100
17836,1,997100,144100,111700,88600,78600,38500,601000,100,100
17837,1,950200,102700,115400,87400,77900,38300,603800,100,200
17838,1,920000,118000,97300,85000,75800,34100,551000,200,100
17839,1,948700,119600,101200,91500,81800,38700,591000,100,100
17840,1,875600,105900,93300,92900,82800,50400,555500,100,0
17841,1,857000,97800,96700,82400,76000,36700,516700,100,200
17842,1,958000,161000,85300,91000,80400,33000,508400,200,200
17843,1,963700,110000,117000,92800,82400,47600,594900,200,200
17844,1,961100,104100,102400,91300,81200,49600,647200,200,0
17845,1,926700,132700,119900,83000,73300,36800,573200,200,100
17846,1,1145000,111400,104300,93900,83800,40300,817500,200,100
17847,1,1021400,106200,118000,85800,75300,33000,691500,200,200
17848,1,826200,106400,110600,83900,74200,34700,504100,200,100
17849,1,918300,113500,105200,90200,80200,40600,576700,100,100
17850,1,921300,107000,105100,84800,74700,39300,589000,0,100
17851,1,1030000,101600,89900,92000,81600,37000,705400,300,100
17852,1,1955600,132300,111000,88700,77500,38500,1594700,200,100
17853,1,1148900,115300,79100,88300,78800,39500,836100,200,200
17854,1,1123700,95800,105000,92600,81900,39900,777200,100,100
17855,1,903800,118800,94900,84500,74700,37000,577400,200,100
17856,1,1106300,106500,89600,88800,78900,39200,754400,100,100
17857,1,1029900,104400,95600,84400,74700,38200,709700,100,100
17858,1,1006500,120900,98600,83500,74100,33100,654400,0,0
17859,1,1049000,114800,96300,89100,79800,39700,710400,0,100
17860,1,971500,117200,110600,97300,86300,47900,618500,100,200
17861,1,959100,105100,104900,91200,81700,39400,623100,100,100
