tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
492,0,607000,165100,97300,138000,132600,125700,181500,200,100
493,0,540100,157500,67600,119800,113600,76900,115900,100,0
494,0,570100,144700,63200,115700,108300,73200,218600,100,0
495,0,1072000,144300,62300,120700,113800,87000,716800,200,100
496,0,534100,147400,57900,118600,111100,80200,180700,100,100
497,0,506200,149600,63200,124600,114200,88400,113100,100,200
498,0,556900,137000,59000,116100,109400,81000,182400,100,100
499,0,503700,145000,68000,132600,130500,124900,113800,100,200
500,0,554700,156500,66000,135100,131700,125200,170700,0,0
501,0,549100,141100,86100,133000,130400,125400,126000,200,200
502,0,558100,145700,56900,114200,107700,70600,181300,200,100
503,0,1190800,155500,68300,124700,114000,90100,815800,100,0
504,0,576500,152100,73300,120700,114100,75400,206800,100,0
505,0,609500,161500,71700,135700,132900,125100,205400,100,200
506,0,531900,149300,63300,116200,109000,78200,182600,300,200
507,0,473300,157800,58500,124500,114500,87700,110200,200,100
508,0,598200,154200,74900,115800,108900,76700,224400,200,100
509,0,552500,148600,74200,136800,130500,126400,156600,200,100
510,0,571400,141000,81400,124900,113600,86500,177500,100,100
511,0,506000,161400,74500,118800,108700,73300,113500,100,0
512,0,550100,156000,60300,116600,109800,70900,180800,100,100
513,0,489900,141800,83000,121500,109800,70900,106500,100,0
514,0,1315200,145100,57500,124200,113800,82200,880400,100,100
515,0,485300,139600,73300,116000,109300,73100,106000,100,100
516,0,586200,164900,64400,124600,114800,78500,172800,100,100
517,0,480100,143700,61000,134300,129600,124800,116400,100,0
518,0,643800,153400,71600,189400,111300,176900,173100,200,200
519,0,514900,147900,64100,115600,109000,78100,151300,200,300
520,0,579500,147300,69300,117100,110300,77400,227200,200,200
521,0,489100,138600,69800,115500,108900,75600,122600,100,100
522,0,535200,153800,52400,136300,131500,125500,167600,0,200
523,0,471200,146500,80100,118400,111600,74800,107700,100,100
524,0,571200,146200,64500,118000,111500,72100,215400,100,200
525,0,1192500,147900,69700,135100,129900,125400,813200,100,100
526,0,558700,145800,57200,132600,130300,126800,167200,100,200
527,0,455500,151700,61000,118500,107800,69800,106300,100,0
528,0,530200,145900,64600,133000,129600,126800,168100,100,200
529,0,490400,144800,73000,132900,131000,125700,108600,100,200
530,0,524300,141700,55000,115800,109200,77600,176700,100,0
531,0,536400,151700,65900,135000,129800,125900,113400,100,300
532,0,553900,152600,55600,120900,111600,83500,171400,100,200
533,0,500400,174700,51500,123000,114000,75000,108100,100,0
534,0,549500,151600,60400,120800,113600,73100,178100,200,200
535,0,540300,163800,71700,117800,110300,73300,149700,100,0
536,0,611100,148600,74400,132100,128800,125800,209600,200,200
537,0,1188900,154200,59100,121500,112600,79800,827200,100,100
538,0,587700,152700,50100,121500,112800,75000,176000,0,200
539,0,489200,145900,62500,122500,112900,85700,116100,100,100
540,0,563800,139400,51200,132400,129900,126100,205400,200,200
541,0,500000,145400,60100,116700,110000,77700,127400,100,200
542,0,514800,142000,56500,117000,110300,79400,170400,200,200
543,0,483100,162600,63700,122300,112000,84800,108900,100,100
544,0,536400,152500,62300,116100,109300,76500,173600,100,200
545,0,520400,151200,54000,126100,115500,88400,111000,0,200
546,0,588900,145100,58300,120600,110400,78300,175400,100,0
547,0,555500,248500,43300,120800,112000,68500,112300,100,100
548,0,1239600,150800,59700,129100,119000,82100,877100,100,200
549,0,484800,145000,53600,117100,111000,74100,137400,200,200
550,0,932400,519400,56800,124900,112700,77000,174600,100,0
551,0,1821400,579500,43000,125700,114600,74400,1041600,100,100
552,0,3411300,236000,63800,163500,149000,109500,2915900,100,0
553,0,1072000,252100,85700,134700,123500,89300,556000,200,200
554,0,831500,155700,69500,121600,110200,69800,450100,100,100
555,0,2057200,151200,67600,136900,133700,124800,1665700,100,100
556,0,1325100,157700,79500,123100,113600,75900,919300,0,0
557,0,1219600,439900,73600,127100,116000,82100,483700,200,100
558,0,1868800,159300,70500,147100,136100,125300,1416000,200,200
559,0,1808700,170300,60300,153500,140500,81800,1364500,200,100
560,0,977900,166500,106600,127700,116800,94100,538100,200,200
561,0,721100,155900,56600,122600,112500,69600,302900,200,100
562,0,977100,155900,60100,121900,110200,77200,541900,100,0
563,0,710500,144500,67100,118200,111800,70300,334200,200,200
564,0,808700,185600,60500,125200,114800,92000,398100,200,200
565,0,670500,148800,61000,136200,132700,125900,288900,100,100
566,0,767400,148200,63000,135100,132500,125200,381500,100,200
