tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14050,0,2372600,144000,102100,105900,95400,46200,1956200,100,100
14051,0,1072000,116700,138600,90400,80100,42600,676500,200,100
14052,0,1016700,113400,107000,191100,78600,42600,560700,200,200
14053,0,1548900,132600,126300,90800,80300,42400,1162500,100,200
14054,0,916100,141100,101700,99000,86300,43900,520100,200,200
14055,0,1490300,119000,138400,88500,80800,44100,1081400,200,100
14056,0,882200,119700,117600,83600,77300,41800,518600,200,100
14057,0,816400,133600,109200,88500,78800,43100,438900,0,100
14058,0,969800,113500,90200,92100,82300,43700,599300,100,200
14059,0,902000,136000,116000,87600,77000,37500,507900,200,200
14060,0,1427400,136000,95700,94600,82000,42300,1059500,100,200
14061,0,1013700,170900,107600,90400,80100,38200,516500,200,100
14062,0,1055000,108300,100900,82900,75800,45000,669500,200,100
14063,0,845200,133000,103100,85900,75900,38000,502000,100,200
14064,0,854000,117900,113200,89400,79500,41700,510200,100,200
