tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
11547,4,1475700,438800,252000,162400,79300,46300,599700,5700,0
11548,4,1544500,428000,248800,164800,79700,46900,668100,5600,0
11549,4,1347600,424600,276900,179100,93400,50300,428300,5600,100
11550,4,1838700,462300,219700,167200,79500,46700,904100,5700,0
11551,4,1670100,435400,275300,166300,79800,46400,728400,5800,100
11552,4,1431900,437400,217700,167700,79200,46500,575900,5800,100
11553,4,1539200,450900,260300,175700,80500,46300,619400,6100,200
11554,4,1403000,432500,202800,167900,80100,46100,544200,5700,0
11555,4,1430400,428400,245600,169700,79900,46800,559500,5700,100
11556,4,1374200,428800,233400,168100,79600,46700,475000,5700,0
11557,4,1345500,525100,237600,168300,79500,47000,382300,5800,100
11558,4,1516900,447500,216500,173500,79700,48400,625800,5900,0
11559,4,1692800,462100,228400,179200,80000,48100,789500,5800,200
11560,4,1929700,462800,275900,180000,79100,47500,986500,5800,0
11561,4,2757000,443600,233000,175800,80000,47700,1880300,5800,100
11562,4,1634700,474600,219900,176800,79600,47300,685500,5600,100
11563,4,1738300,451200,239100,173100,83200,48300,843300,6300,100
11564,4,1324300,460200,221400,161700,80100,47700,451700,5800,200
11565,4,1387700,424700,216500,161800,79900,47500,552500,5900,100
11566,4,1322800,428900,224100,163500,79400,47200,449200,5700,100
11567,4,1485000,447900,214100,171000,81700,47300,618300,6000,100
11568,4,1369700,448700,244000,176000,79900,46700,464200,5800,100
11569,4,1661300,442700,205100,180600,79500,47300,795000,5800,100
11570,4,1605700,466900,237800,180000,85300,46600,670500,6100,100
11571,4,1290000,484300,233800,173300,79700,46800,323100,5800,200
11572,4,1556600,460300,218100,178800,79600,47900,649300,5500,200
11573,4,1543000,436700,229100,180000,79100,48000,666900,5700,100
11574,4,1447400,435400,208000,197400,95300,60200,567100,5500,100
11575,4,1369800,431700,231500,160800,81700,46600,489200,6100,100
11576,4,1371700,425200,203200,164700,79600,47100,547700,5800,100
11577,4,1184600,429600,220000,161500,79900,46800,336700,5800,100
11578,4,1253800,460300,204000,162500,79600,46200,342100,5900,0
11579,4,1431000,416300,213800,171500,79500,45800,580800,6000,100
11580,4,2561700,467000,201700,163500,83100,45400,1683700,6100,100
11581,4,1174700,421800,221100,168400,79800,45400,275800,5700,0
11582,4,1136000,437100,192200,164300,79800,46000,276700,5700,100
11583,4,2264500,423100,213500,165400,79200,46300,1430800,5600,200
11584,4,1287800,434900,191300,220200,78100,46100,411700,5600,0
11585,4,1808200,1139200,205100,170800,82100,46000,257700,6000,0
11586,4,3957300,471800,190600,207400,81200,47700,3021000,5800,100
11587,4,2443100,627100,367300,188200,79500,47700,1220700,5900,100
11588,4,2400300,520300,254900,191400,98300,62100,1404700,5700,100
11589,4,2621100,443000,324700,186900,79300,47000,1633400,5800,200
11590,4,2745900,651600,239000,180700,79000,47400,1614300,5600,0
11591,4,3335500,995600,512100,192800,81900,56300,1580500,17800,100
11592,4,2347400,481800,291200,201800,79700,52100,1330600,6100,100
11593,4,2097800,537500,299400,187400,79200,52400,1041800,5700,100
11594,4,2135200,474300,286500,200100,79300,51500,1142400,5700,100
11595,4,2063900,498900,272100,186400,79400,51200,1066900,5800,100
11596,4,2292300,465300,262700,190100,79100,51400,1336400,5700,100
11597,4,2277500,475600,266900,194900,80000,52000,1294300,5700,0
11598,4,2320400,625000,441800,205900,84600,53000,971200,6000,100
11599,4,2311100,698300,310400,191700,80400,54700,1043200,5700,100
11600,4,2521300,483900,404700,196600,80000,55200,1391700,6000,100
11601,4,2974700,496100,375200,195100,79700,54900,1833200,5700,100
11602,4,2691400,530900,552000,207600,80600,54600,1329700,5800,100
11603,4,2189400,509800,469900,185900,79700,52400,983500,5900,200
11604,4,2180500,452700,394900,223000,82700,52400,1083600,5800,0
11605,4,2130700,490500,475200,185100,80800,48700,947600,5800,200
11606,4,2800900,565700,335700,185900,80000,48200,1673300,5600,0
11607,4,1923900,591700,471400,189300,79300,50900,645100,5700,100
11608,4,1753200,507100,362100,169600,80000,49800,681500,5800,200
11609,4,2073000,491400,472800,182200,80300,48900,883600,5900,0
11610,4,1701600,495000,354600,176200,79100,49000,630000,5800,100
11611,4,1657200,463200,407000,174700,79700,47400,553000,5900,0
11612,4,1659900,462700,362600,180300,79700,49000,551200,5800,100
11613,4,2152100,594600,448400,186800,79700,50100,844700,5800,200
11614,4,2094000,587800,395500,211200,79900,50800,831400,5700,100
11615,4,4161300,2754600,453400,205300,80200,92000,707000,6000,100
11616,4,2356300,541700,374600,253600,80000,71700,1114300,6200,0
11617,4,2363700,640000,415000,245600,79800,73300,1022800,5800,0
11618,4,2969100,577600,356300,257900,79700,71400,1712800,5700,0
11619,4,2990300,683700,434800,237000,82800,72200,1570100,7000,200
11620,4,2585700,609100,407200,243800,82400,71300,1216100,6100,100
11621,4,2537100,583300,433300,230900,81800,71400,1172500,5900,100
11622,4,2484000,589800,371100,226400,79900,71100,1268500,6000,200
11623,4,2272000,586200,435800,231300,86000,74400,984400,7300,100
11624,4,2871200,562700,367200,239600,80100,70600,1664200,6200,100
11625,4,2239000,673400,398700,225100,79800,70500,907900,6100,0
11626,4,2028100,527100,360900,228300,81700,71500,792200,5900,100
11627,4,4727800,1257800,400000,335000,82500,40200,2700500,10300,100
11628,4,2676000,554100,401200,224300,80300,48600,1462800,5900,300
11629,4,4619700,635000,446100,196300,80900,48500,3276400,8800,100
11630,4,1759600,520800,363100,196500,80600,50000,620000,6100,200
11631,4,2635600,763500,451000,170100,80200,48500,1159200,6000,100
11632,4,3198800,479700,354400,187700,82600,48600,2108100,8800,200
11633,4,1816900,570200,419300,181700,79900,48500,592900,5900,0
11634,4,1687800,518800,353600,169800,79700,48700,592400,5600,200
11635,4,1748400,445100,391700,181500,79100,48800,695000,5800,0
