tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14776,4,1840000,476500,371300,155800,92300,81600,810000,200,0
14777,4,1849500,482800,392300,153200,92100,82000,792400,100,0
14778,4,1740500,446000,374400,153000,91600,81600,714500,100,300
14779,4,1785000,448900,403600,160200,92000,81900,736700,100,0
14780,4,2257000,565200,381500,157900,97100,82400,1122500,300,100
14781,4,2260100,461700,447000,160000,95500,82300,1125100,200,300
14782,4,2195100,469500,454300,156900,93200,82100,1058100,200,100
14783,4,2093300,503200,449100,157000,92600,81700,968600,100,100
14784,4,2307600,501200,460400,160400,92800,82200,1111600,100,0
14785,4,2324600,470200,510300,153500,92500,81500,1176700,100,300
14786,4,1949500,450800,471200,156100,91900,81400,858200,100,0
14787,4,1964300,493100,502500,153700,91700,81800,796100,100,0
14788,4,2198700,449700,442300,158100,95900,82200,1113900,300,100
14789,4,2373600,461700,536600,160700,93000,82200,1170200,200,100
14790,4,1956600,470000,451600,151700,92000,82100,839600,100,100
14791,4,2019400,447100,490800,157100,94300,82500,876500,200,100
14792,4,1872000,488000,479300,161700,94700,81000,695000,200,300
14793,4,2010300,476000,522900,152700,94100,82100,796800,100,200
14794,4,1899700,445100,482500,157600,92300,82200,757000,100,300
14795,4,1917500,465400,504400,152200,92000,81800,756800,100,0
14796,4,1899400,468300,474000,154200,91600,81700,737800,100,100
14797,4,1988600,475400,506500,162900,101300,88800,809300,200,0
14798,4,1863800,429500,502300,155500,92100,82200,718900,200,200
14799,4,1797700,477400,515000,161500,92200,81900,606700,200,300
14800,4,2001100,524100,480000,159200,94500,82100,814000,100,100
14801,4,2646100,458100,538500,156500,94400,83600,1454800,200,200
14802,4,2300400,453800,536700,164200,92700,83500,1066700,100,200
14803,4,2088200,511600,536600,159900,92600,82600,829900,100,200
14804,4,3906900,526400,522400,160000,97300,83200,2673200,100,200
14805,4,2413700,493800,590500,174200,98500,86400,1122900,200,300
14806,4,2329400,534900,578100,163600,92400,81900,995100,100,100
14807,4,2447700,492900,664200,158000,93400,82500,1107300,200,100
14808,4,2470600,491800,591800,161400,92600,84700,1205900,100,100
14809,4,2471600,484700,602200,157200,92900,81500,1187700,200,0
14810,4,2413200,445700,575100,151300,92200,82100,1197600,100,100
14811,4,2594600,465900,645500,164000,95100,82400,1241900,200,200
14812,4,2311100,456800,601800,152800,92700,81900,1043700,200,200
14813,4,2245500,440400,631100,155100,91700,82000,979100,100,100
14814,4,2290300,466100,602600,158700,92900,82300,1035800,100,100
14815,4,2096900,484300,639800,157200,92600,82100,786100,100,0
14816,4,2028500,470800,615400,153500,91700,81900,757900,200,300
14817,4,2096500,445700,627400,158100,91900,82000,833400,100,0
