fileName,run,wholeUpdate_average,controlBehaviorUpdate_average,transportLinesUpdate_average,electricHeatFluidCircuitUpdate_average,electricNetworkUpdate_average,fluidFlowUpdate_average,entityUpdate_average,trains_average
19_akaravortex,2,1220398.6723163843,78919.77401129944,59233.983050847455,58379.43502824859,50750.11299435028,39208.333333333336,1001943.8983050848,161.12994350282486
19_akaravortex,3,1215257.175141243,80628.72881355933,60946.94915254237,58015.93220338983,50594.378531073446,39300.02824858757,993803.0790960452,167.71186440677965
19_akaravortex,4,1207281.6101694915,79264.88700564971,59063.10734463277,57895.734463276836,50261.977401129945,39009.20903954802,989322.9096045197,165.02824858757063
19_akaravortex,5,1226586.7514124294,80994.18079096045,60424.63276836158,58236.186440677964,50680.819209039546,39558.67231638418,1004552.4293785311,160.42372881355934
18_akaravortex,0,1841692.9096045198,121067.48587570622,117429.66101694915,107258.8418079096,97652.51412429378,69880.84745762713,1470158.4463276835,157.74011299435028
18_akaravortex,1,1824687.768361582,120145.81920903955,115893.47457627118,106832.57062146893,97455.53672316384,69422.96610169491,1456627.7966101696,163.07909604519773
18_akaravortex,2,1847182.8813559322,120247.37288135593,117209.0395480226,106862.28813559322,97291.27118644067,69619.43502824858,1477238.163841808,151.12994350282486
18_akaravortex,3,1849351.6949152541,121257.17514124294,117701.97740112995,107468.2768361582,97780.36723163842,69916.41242937853,1475686.242937853,167.40112994350284
18_akaravortex,4,1846516.0451977402,120267.00564971751,116066.01694915254,107145.14124293785,97380.70621468927,69752.90960451978,1477411.8644067796,161.27118644067798
18_akaravortex,5,1845006.8644067796,121029.37853107345,117476.38418079096,106948.0790960452,97496.80790960453,69866.52542372882,1473858.2768361582,156.92090395480227
17_akaravortex,0,1456651.97740113,87921.10169491525,103858.47457627118,63158.418079096045,54044.293785310736,39758.92655367232,1178948.6440677966,159.97175141242937
17_akaravortex,1,1458251.5819209039,88804.54802259887,105970.11299435029,63337.457627118645,54090.056497175145,39824.265536723164,1177546.9491525423,158.36158192090394
17_akaravortex,2,1460351.779661017,89259.54802259887,106349.35028248587,63400.9604519774,54210.56497175141,40021.35593220339,1178668.559322034,161.77966101694915
17_akaravortex,3,1457689.604519774,87030.90395480226,102476.63841807909,63647.03389830508,54472.28813559322,40156.72316384181,1181989.9152542374,159.23728813559322
17_akaravortex,4,1469622.0903954802,88057.06214689265,105112.54237288136,63624.97175141243,54317.51412429378,39275.141242937854,1190327.0903954802,161.77966101694915
17_akaravortex,5,1456767.9661016949,88052.96610169491,103065.48022598871,63368.78531073446,54180.59322033898,39782.00564971752,1179655.1694915255,149.71751412429379
16_teaz,0,1463567.0621468928,139853.98305084746,94674.85875706215,66764.46327683616,56623.418079096045,42101.72316384181,1138606.0169491526,162.65536723163842
16_teaz,1,1452339.0960451977,139782.7966101695,93494.26553672316,66072.06214689265,56062.146892655364,41662.71186440678,1128833.4745762711,162.3728813559322
16_teaz,2,1450708.1073446327,140801.38418079095,94661.52542372882,66585.56497175142,56546.24293785311,42038.13559322034,1124573.3615819209,174.37853107344634
16_teaz,3,1442936.836158192,139955.395480226,94414.29378531073,67195.79096045198,57114.80225988701,44380.50847457627,1117589.152542373,176.52542372881356
16_teaz,4,1468050.536723164,140352.4293785311,95051.12994350282,66565.11299435029,56482.51412429378,42446.21468926554,1141444.5762711863,161.49717514124293
16_teaz,5,1478361.384180791,142750.84745762713,95649.06779661016,68074.35028248587,57820.16949152543,44709.57627118644,1145339.06779661,164.3502824858757
15_yoyonas,0,1696036.0169491526,80802.28813559322,118044.20903954802,52831.779661016946,43651.779661016946,25192.966101694914,1418504.406779661,158.33333333333334
15_yoyonas,1,1697147.0903954802,81885.45197740113,118541.69491525424,52841.35593220339,43813.418079096045,24930.169491525423,1417297.4293785312,154.83050847457628
15_yoyonas,2,1718122.8531073446,85122.48587570622,122388.61581920904,55615.9604519774,45166.80790960452,27524.774011299436,1428072.5988700564,160.84745762711864
15_yoyonas,3,1718608.559322034,84825.64971751413,122337.03389830509,55574.774011299436,45091.977401129945,27373.333333333332,1428779.8587570621,155.73446327683615
15_yoyonas,4,1740047.824858757,84557.45762711864,122455.45197740113,56081.89265536723,45313.220338983054,27362.090395480227,1447851.836158192,166.045197740113
15_yoyonas,5,1722732.4011299436,85314.94350282486,122823.24858757062,55513.67231638418,45178.30508474576,26965.254237288136,1431296.97740113,142.34463276836158
14_redphoenixq,0,1534952.0621468928,89026.49717514124,110493.53107344633,54153.95480225989,45624.09604519774,32602.146892655368,1258474.4915254237,160.14124293785312
14_redphoenixq,1,1540128.4463276835,91923.33333333333,113590.22598870056,56217.68361581921,46503.10734463277,35712.259887005646,1255526.7231638418,168.4463276836158
14_redphoenixq,2,1541277.4293785312,89962.82485875706,112277.34463276836,56080.31073446327,46627.42937853107,35821.61016949153,1259914.3785310735,158.22033898305085
14_redphoenixq,3,1564284.6610169492,90667.3163841808,113247.00564971751,56645.28248587571,47280.67796610169,35642.17514124294,1279952.4293785312,160.19774011299435
14_redphoenixq,4,1540469.4350282487,91427.62711864407,113658.67231638418,56135.45197740113,46922.51412429378,35030.56497175141,1256252.0621468928,158.89830508474577
14_redphoenixq,5,1547973.7005649717,90513.2768361582,113191.66666666667,56457.00564971752,46945.706214689264,34940.141242937854,1264278.813559322,158.4463276836158
