tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
6892,4,2192600,79700,66600,130600,109400,115200,1125500,729100,0
6893,4,1983200,66200,103700,106300,100000,94000,1099000,553700,200
6894,4,1951200,62700,59300,105100,101900,95100,1151200,539900,0
6895,4,1944100,74700,76000,151400,118800,144500,1055900,548800,100
6896,4,1978100,84500,62100,128500,121700,118700,1091200,574900,100
6897,4,1929000,73200,96700,122300,102800,114100,1034600,561600,200
6898,4,2332400,219800,62700,110100,99700,96300,1222900,549300,100
6899,4,2420900,130500,68200,130800,101400,114900,1399200,614200,0
6900,4,2111700,131400,78700,124600,115400,111100,1129700,613400,0
6901,4,2160900,99700,74000,139500,128200,104200,1250000,574000,100
6902,4,2493600,75500,68800,130100,121900,92300,1431500,759900,200
6903,4,2581800,74100,94000,129600,121900,116800,1681900,563300,0
6904,4,2421400,75100,90800,120900,112400,94600,1506500,584600,0
6905,4,2427000,72700,79900,127500,99700,120200,1521600,571000,300
6906,4,2232000,117100,78100,143400,124500,121400,1236100,563800,100
6907,4,2459500,106500,89600,110500,101400,96500,1535400,570700,200
6908,4,2040400,72900,85600,127300,123800,116400,1162400,559400,0
6909,4,2193100,67900,82400,131100,98400,118100,1326700,545500,0
6910,4,2309500,69800,102100,127700,99900,120000,1383100,556700,0
6911,4,2834500,74700,92800,107900,100000,93700,1952200,570300,100
6912,4,2037000,73100,81700,128000,123900,119500,1156000,556600,100
6913,4,2164600,65300,103100,101500,99600,92600,1306200,550300,200
6914,4,2021100,66400,84900,101400,97900,94000,1187500,550000,0
6915,4,2891700,74300,190000,107000,99600,91200,1919800,553800,300
6916,4,2161900,66600,87600,107800,98900,101200,1292400,558600,100
6917,4,2141400,62000,93500,103900,98000,96100,1230800,552000,100
6918,4,2156500,71900,109800,107200,100100,96100,1150300,641600,300
6919,4,1887100,66000,84700,110000,108000,101200,1005600,556900,100
6920,4,4123300,78000,120000,130500,123900,113900,3192500,560700,0
6921,4,2081800,76100,94200,108400,99400,91700,1123000,595200,100
6922,4,2000400,72900,93700,123400,121200,113600,1089300,550100,100
6923,4,2221300,71500,90400,127900,121200,113800,1357200,543400,100
6924,4,1989600,69500,92000,130200,121400,113000,1121000,539100,100
6925,4,2280800,79000,91000,144300,109500,136500,1238700,688100,300
6926,4,2510500,81500,108500,138800,99200,123600,1572400,558800,0
6927,4,1806000,75800,93900,124000,98200,112600,930000,547600,100
6928,4,1833400,64000,92000,100500,98400,93600,1008600,537200,100
6929,4,2165200,84200,85900,135900,122600,109200,1160600,656400,200
6930,4,2296900,65800,113300,154600,119100,142900,1168800,687800,200
6931,4,1904100,75500,88700,130500,123000,118000,996700,542100,100
6932,4,1835200,66900,87700,133000,125800,94700,954100,551100,300
6933,4,2576900,79000,123500,161400,126600,145700,1248500,904600,200
6934,4,2310900,74900,91400,111000,101500,99500,1397800,567200,200
6935,4,1966000,66900,84900,102400,99600,94000,1062700,604300,100
6936,4,2721200,108100,83700,139200,126600,95700,1750500,558300,100
6937,4,2513300,91000,91800,121600,106500,110800,1456500,698000,100
6938,4,2282000,64200,100000,121900,97900,113100,1353400,564100,100
6939,4,1952800,103600,82500,139200,101200,122900,1022400,541600,200
6940,4,2064700,90300,97400,152200,110300,138800,1125100,543100,200
6941,4,2450500,75000,121900,107300,99900,96400,1547800,561000,300
6942,4,2271700,72700,93800,187500,147900,179500,1309900,574500,200
6943,4,2250700,66400,98000,188200,146600,180100,1299800,560900,100
6944,4,1987300,77500,92600,132500,122500,95800,1060400,583900,300
6945,4,1905000,66000,92100,104600,97100,93300,946700,560700,100
6946,4,2075800,74000,83600,126000,99400,117900,1110400,539500,0
6947,4,1873700,101500,93700,128900,98700,114900,980600,538900,200
6948,4,2481800,99900,95100,141900,127500,108200,1296700,796800,100
6949,4,2090100,64600,90900,98100,95600,91400,1231900,557400,0
6950,4,2096700,64400,94900,114800,106900,108400,1238900,537300,200
6951,4,2114700,68700,103100,127900,124200,119500,1184800,542900,200
6952,4,1972500,67100,97000,128700,120300,91900,1079100,546400,200
6953,4,1898700,75100,91600,109000,98700,94200,1014300,554100,100
6954,4,1719300,62600,81500,101100,99200,93900,895900,542200,0
6955,4,1792900,58300,81600,100900,97700,94000,977500,539700,200
6956,4,1986300,71700,82100,127100,119900,96400,1132100,534400,0
6957,4,1949300,76500,104300,107500,98500,92500,1068700,548900,200
6958,4,1974700,71900,89900,128700,120700,117100,1055100,543600,200
6959,4,1995100,70900,86300,127400,119300,95100,1110100,546800,200
6960,4,1939300,65800,86000,184500,143300,177500,1021200,546200,100
6961,4,2045100,68700,83500,104700,99200,96900,1166900,589600,100
6962,4,2368200,72200,78900,127700,118600,95500,1458400,546500,100
6963,4,2099400,69700,91600,106400,100400,92100,1213800,556600,200
6964,4,2127900,64000,77300,115500,107700,90100,1307600,539800,100
6965,4,1885400,67600,88100,105900,98600,90600,1058100,534200,0
6966,4,1950900,65900,89000,151000,118600,144300,1048400,538200,100
6967,4,1627400,61900,89000,101900,96800,94800,817800,528800,100
6968,4,1943800,97000,77500,133300,120600,96500,1080400,526700,0
6969,4,2222400,78300,84400,105100,101300,95700,1192300,728000,100
6970,4,1867000,65800,97700,106000,100600,98300,970800,555500,200
6971,4,1890200,70700,79000,125700,98500,117300,1044100,538900,100
6972,4,2050600,75800,86100,136000,99000,122700,1175400,542200,100
6973,4,1994700,76700,91600,217600,176500,199200,1035500,537300,200
6974,4,2263400,66600,82100,125700,119000,90700,1424100,535300,2700
6975,4,1851700,65000,74500,101800,99100,92800,1037600,538100,300
6976,4,2009300,131700,71900,134800,123600,96700,1118800,523200,200
6977,4,2130700,97500,87300,112100,103400,96000,1261900,537200,300
6978,4,1737700,67400,72300,117600,100300,110100,880500,539900,0
6979,4,1706500,71700,80900,153800,117900,141300,820600,529300,200
6980,4,1765200,72800,76100,104100,98600,90700,944500,531400,200
6981,4,2152300,63800,84500,178200,139700,171000,1109800,571500,100
6982,4,1907400,76300,84500,112900,101800,102300,1027500,530200,0
