tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate
2194,4,7185500,74700,109500,224400,186100,214100,6687600
2195,4,7515800,76900,112100,206500,201500,203200,7072700
2196,4,8241700,42200,110700,222800,207200,216400,7778800
2197,4,7521200,40900,135300,212300,204100,164900,7087000
2198,4,8687700,42800,108700,246700,210100,236800,8191200
2199,4,10846100,82800,106200,207700,152200,197700,10368300
2200,4,11101800,45300,113700,219700,212800,167200,10685600
2201,4,8598300,74400,113000,232600,157100,221000,8133400
2202,4,7539100,84700,115600,221100,208500,214100,7067700
2203,4,7981300,90100,121900,230600,214200,219300,7489100
2204,4,9199400,82500,455600,187900,174800,182500,8415800
2205,4,7508000,56400,91300,228100,216800,220100,7077100
2206,4,8262200,87900,105300,191300,169600,181600,7783500
2207,4,9965200,44000,120900,346000,266700,338900,9408300
2208,4,11828800,69000,112200,238600,219200,232400,11359900
2209,4,8743400,100800,132700,191200,184300,174100,8249600
2210,4,7231700,24200,123100,221300,204400,215200,6804100
2211,4,7751300,53800,114000,192500,183100,162800,7273000
2212,4,9617600,64200,115900,216900,210300,165000,9143500
2213,4,7645900,68900,114100,237200,173700,231400,7163800
2214,4,8255200,23800,117800,218300,202400,212300,7832300
2215,4,7311000,59400,120000,199700,184700,193600,6877900
2216,4,9449600,60200,120100,215200,208300,158200,9000100
2217,4,7802700,58600,125100,268200,198000,261100,7305300
2218,4,8311000,34400,123300,241300,163900,229100,7755800
2219,4,6289600,70000,120100,220300,180500,209300,5712700
2220,4,6867300,47000,97300,230900,201800,222500,6393500
2221,4,5082800,64900,170300,209800,203500,207200,4598500
2222,4,6858500,41100,109300,235200,176400,226400,6435600
2223,4,9286800,67500,125900,231500,208600,220000,8809900
2224,4,10384700,32300,100000,214600,190800,204400,9988900
2225,4,7111100,38700,118500,211100,203400,162300,6701200
2226,4,7715900,22100,124400,219400,211200,216300,7254300
2227,4,7792800,61900,120700,213600,204700,185700,7338700
2228,4,9017400,29200,118600,234500,215700,227300,8584500
2229,4,8152200,37500,123200,225500,204700,218500,7701200
2230,4,8548800,52400,123300,226500,189900,216600,8020600
2231,4,10408700,67500,95700,238300,214100,229400,9954000
2232,4,11357800,32500,124900,247900,188500,242300,10891700
2233,4,9262600,67500,115600,205500,197400,202600,8814000
2234,4,6898300,67000,141100,233000,207600,220800,6398600
2235,4,6805800,29600,112700,222600,216200,218900,6374300
2236,4,8713000,33800,119200,223100,190100,212400,8254500
2237,4,8038000,72900,108900,230900,209600,224100,7550100
2238,4,8261800,38900,120900,243400,213100,235500,7721300
2239,4,7468400,78600,113200,232900,226400,200200,6934000
2240,4,9222300,43600,118500,236400,207900,227400,8753300
2241,4,8016900,58100,126000,220800,202700,213700,7505400
2242,4,7521700,42100,120700,221400,216200,216900,7028000
2243,4,6201200,32500,119100,199000,182000,189100,5798300
2244,4,7444700,33500,118400,235500,224800,225800,7003000
2245,4,5273400,81900,123200,226800,188400,217000,4783100
2246,4,6694200,58400,116900,177500,173200,168300,6291800
2247,4,8963800,66700,108700,221500,205300,216400,8512000
2248,4,10927400,34100,116700,219000,215000,206100,10503800
2249,4,8158200,59800,129900,238800,172800,228800,7645700
2250,4,7965200,72400,126200,237900,213800,225800,7379300
2251,4,8075500,34300,122800,244100,212600,237300,7513200
2252,4,9191100,87100,132300,236800,204400,227200,8653300
2253,4,8516300,33900,106500,228900,189000,223900,8083000
2254,4,7961600,28300,180300,225500,219000,222600,7434000
2255,4,10900600,75300,113600,341100,270500,335400,10312200
2256,4,12049200,47700,117500,224200,217400,176100,11547200
2257,4,8208900,23000,120900,238600,211500,231400,7774600
2258,4,7132600,63100,126500,244000,221000,238400,6598700
2259,4,7111700,34100,106700,222300,216100,216800,6677200
2260,4,8453700,32200,110800,224700,208400,218000,8045700
2261,4,7805000,37800,127500,299000,256800,292600,7265700
2262,4,8190400,41700,122200,244900,227000,235200,7711300
2263,4,11372400,77000,118400,259900,219800,250900,10861400
2264,4,12137900,63600,115000,183600,179700,174400,11709900
2265,4,8910500,87300,127500,242600,208300,230700,8389100
2266,4,7902500,55600,128900,196900,159700,187000,7415500
2267,4,7862700,21000,125300,199100,174100,194100,7460700
2268,4,8258400,62700,116600,225200,162000,218900,7803900
2269,4,7085800,25200,91100,204400,174600,197900,6706200
2270,4,8021600,25700,117700,230600,206900,222200,7520600
2271,4,7512500,72000,160000,200200,193700,167500,6857400
2272,4,8918300,26400,108400,350500,274200,345300,8359000
2273,4,7616300,48600,104900,203400,166300,193700,7197800
2274,4,7317700,56700,110700,233100,217400,225000,6861800
2275,4,5339600,28500,102100,220100,159600,209800,4931700
2276,4,7669000,24100,124300,237500,220000,231400,7210000
2277,4,5705100,21500,111800,226400,213500,220500,5302300
2278,4,7053000,40700,127100,180500,174300,157600,6568400
2279,4,9059100,44700,102200,215000,209200,163000,8624100
2280,4,9352800,49400,115800,234800,175900,227700,8910300
2281,4,7779900,24400,128600,235600,213400,226700,7278800
2282,4,6923800,69800,107300,230100,208700,219100,6423600
2283,4,7458100,22500,106500,227800,211200,222500,7063500
2284,4,9252600,79700,129700,238700,211900,230500,8767100
2285,4,7717700,45100,117100,198500,188400,192500,7308600
2286,4,8357900,40500,133700,230400,212400,224800,7851700
2287,4,10360100,30900,118600,217500,179500,208300,9939000
2288,4,16320300,90700,144600,245900,196100,237400,15794500
2289,4,9446600,66600,124900,255800,218300,250300,8951500
2290,4,8148800,78500,110700,249000,212700,236800,7609300
2291,4,8219900,47700,111700,233600,161200,227100,7768100
2292,4,9496100,71100,115800,234900,205800,225600,9026100
2293,4,7189400,20200,139500,218000,200100,212700,6765000
2294,4,7741900,66600,114500,232900,202400,223800,7281300
2295,4,10626100,29300,114800,205800,176500,199700,10221300
2296,4,11594000,37400,124100,307000,235600,302200,11058800
2297,4,8277600,48300,125200,243000,170300,231800,7810100
2298,4,7632100,80200,128400,224700,208200,214400,7086700
2299,4,8314000,69200,120300,234000,213000,228800,7786000
2300,4,9063000,56600,112800,207300,201400,159200,8619200
2301,4,8408100,62600,115600,218300,177000,208900,7892900
2302,4,8742800,58800,129800,236300,206400,229200,8196200
2303,4,7685400,40800,119800,176100,173700,167500,7297100
2304,4,9862400,50700,115900,220700,204100,215500,9429700
2305,4,6823000,22000,123700,225300,200900,218800,6417900
2306,4,7802600,23900,109400,195400,181000,187200,7423100
2307,4,5713900,48800,96200,217300,210800,171200,5304400
2308,4,6862000,52700,128200,211700,175600,202400,6432000
2309,4,5645800,29700,124800,335000,258900,329600,5086400
2310,4,6831100,25800,128700,216900,202100,211000,6400300
2311,4,9236100,59500,154100,210300,203400,158700,8748000
2312,4,9548000,31800,111400,239700,221700,231400,9035100
2313,4,7977000,67500,117500,209900,182500,204400,7469800
2314,4,7081500,56200,118500,229600,212200,218300,6568800
2315,4,8320500,70300,121300,213500,168600,204000,7847700
2316,4,8834600,67100,133700,216300,208000,196500,8299100
2317,4,7320500,85700,129500,234900,209500,226500,6806600
2318,4,8523900,41400,119500,202900,167000,193500,8052700
2319,4,10473700,66100,134500,236200,211900,227100,9965000
2320,4,10855100,70400,118700,213600,207000,165800,10407100
2321,4,8977000,73400,116700,223600,217300,173200,8510500
2322,4,7395500,86500,119700,230000,209100,219000,6900700
2323,4,7953500,23400,113400,219400,214500,193400,7541600
2324,4,8750100,58400,130500,223400,160400,217300,8293700
2325,4,7890100,32000,107100,228400,161800,216000,7469300
2326,4,8194600,34200,115700,239600,165600,226400,7695200
2327,4,6878200,36000,106900,245300,210300,228500,6450700
2328,4,10514800,42600,162800,225800,219000,188000,10006400
2329,4,7292600,42500,121800,228700,203600,219800,6825300
2330,4,7756400,26400,148100,223100,181800,215300,7287900
2331,4,5776600,113600,109100,227100,201400,215300,5218100
2332,4,7998800,34600,115500,222100,197300,216500,7545000
2333,4,5620400,30400,105900,227900,207500,217400,5187600
2334,4,7006400,21100,125400,232500,208300,223700,6555700
2335,4,9086700,48600,125000,218200,211900,188400,8626200
2336,4,9838100,61800,124300,231800,203000,223600,9346500
2337,4,7143700,56100,118400,212300,206100,155200,6702100
2338,4,7499500,25100,116500,220700,171600,214500,6997600
2339,4,7943200,74100,124100,197100,179200,189500,7458100
2340,4,8177200,91000,125000,230400,209800,222700,7681800
2341,4,7589500,83000,123500,226400,214200,188100,7091600
2342,4,8121200,70000,108900,211800,205500,195300,7677800
2343,4,11058200,27700,103800,236900,172200,229300,10566800
2344,4,12709900,35600,126900,238400,167000,231600,12189100
2345,4,8287800,42800,109700,233400,227900,211100,7843400
2346,4,7783100,44500,119400,202400,186400,192900,7295700
2347,4,7620500,27600,108100,225100,220800,218100,7186000
2348,4,8665900,43900,111300,225100,211600,219400,8239300
2349,4,8451800,36300,117100,247900,199000,238000,7996600
2350,4,8228600,22400,119900,201600,181900,195600,7785800
2351,4,10846500,57100,110400,242800,218200,231900,10379700
2352,4,11356400,41400,121200,230200,208300,223300,10904600
2353,4,8743500,29700,130800,211700,180400,205700,8317600
2354,4,7356800,208600,113500,223600,211200,215300,6759500
2355,4,7381000,40100,114800,215200,208000,157700,6878600
2356,4,8692800,60600,139000,212800,207200,154500,8099100
2357,4,7364900,31900,106400,215200,208600,166300,6971500
2358,4,8396500,47600,124000,235300,203900,225000,7879500
2359,4,7749100,46400,111300,226600,176300,217400,7262700
2360,4,8786700,57200,114600,208400,178700,199700,8339100
2361,4,7830800,69600,118500,219500,203400,211900,7326200
2362,4,7281300,43100,124800,218900,173100,212300,6787100
2363,4,5920800,31200,109900,214500,205400,211100,5523200
2364,4,7638700,58200,120400,209600,201800,151000,7199700
2365,4,5081200,24800,129300,289100,221000,283700,4601100
2366,4,7345400,26200,125500,339900,266900,335000,6806600
2367,4,8706200,52400,121500,224300,176300,219200,8276100
2368,4,9936400,72100,97400,248700,213300,240100,9473300
2369,4,7253800,40800,120200,224100,185600,219100,6806500
2370,4,7727900,25200,114100,226600,205900,220300,7300300
2371,4,8230700,55700,109700,229800,206100,223200,7762100
2372,4,9445500,77300,120000,220600,205400,214300,8960400
2373,4,7659600,41200,114600,230900,210400,219300,7207500
2374,4,8012300,70400,107900,224000,205500,214000,7425300
2375,4,10462800,64000,122100,235100,210400,229100,9924900
2376,4,11974900,63700,139500,359600,275100,354600,11316300
2377,4,8525400,34200,125300,230200,213500,220800,8084000
2378,4,7388700,64700,110700,226300,205100,217700,6884300
2379,4,7336900,20500,117200,209800,201300,206300,6910600
2380,4,8215800,51200,106300,223600,217600,171800,7802600
2381,4,7932000,29500,187600,206900,204400,198800,7458500
2382,4,8206600,21500,118900,229800,208700,224600,7795700
2383,4,10747700,53500,121300,198700,171600,193400,10336100
2384,4,12003200,24700,113300,243200,218400,236100,11580100
2385,4,8603900,41800,114200,218100,211400,168100,8185900
2386,4,7639100,34600,134100,238800,220400,233600,7129200
2387,4,7527800,27700,116200,234500,228100,229600,7117800
2388,4,8760300,45200,128500,230000,206400,222800,8315100
2389,4,7507600,27900,140900,206900,188200,197900,7079900
2390,4,8159000,43800,116100,205000,200000,193300,7735100
2391,4,7259600,28500,126700,243700,214200,234500,6745500
2392,4,8782700,22300,115700,227600,209400,219900,8343200
2393,4,8557800,26700,110800,356000,275800,348400,7983600
2394,4,7539000,36100,139900,350300,271700,343200,6949400
2395,4,5910700,50600,113000,215900,210400,186300,5468300
2396,4,7592100,50900,146900,233700,207800,224600,7099700
2397,4,5616700,56600,122600,200700,169400,195700,5196800
2398,4,6956900,77000,108500,220300,167400,211300,6426300
2399,4,9269400,22800,117800,225600,220300,220900,8819900
2400,4,9208500,43700,127200,249700,220300,241600,8724900
2401,4,7244800,23900,111900,222200,201400,216600,6829200
2402,4,7363400,25100,123700,217800,210800,215000,6935300
2403,4,7740800,74700,112400,223300,208300,216000,7270900
2404,4,8629300,21800,110600,226900,223300,221400,8198800
2405,4,8057500,38000,127800,233800,217300,227800,7540700
2406,4,8088500,62300,124500,237000,214900,229000,7514600
2407,4,10721500,38100,112900,236600,229100,221400,10261900
2408,4,17186600,46300,124800,275300,203900,269300,16666700
2409,4,10329900,77100,115700,196600,190300,178600,9878600
2410,4,8231300,29700,118400,223700,210400,216800,7750100
2411,4,8202200,39800,118800,241000,218000,229500,7736800
2412,4,8828500,24600,113300,223800,208100,218500,8410000
2413,4,7133500,67700,132400,217500,202700,211000,6668500
2414,4,7705700,60400,104600,215600,174500,210300,7277100
2415,4,7240500,21900,99900,215500,207600,211400,6846500
2416,4,9528400,52600,144700,221200,204100,213300,9037500
2417,4,7304800,30000,118900,231500,211800,224400,6868500
2418,4,7459200,80300,115600,234600,206300,224500,6910900
2419,4,6364700,47100,115000,213900,188000,202500,5882900
2420,4,7887100,35300,112400,209100,206600,199300,7469200
2421,4,5956300,53500,110000,208200,201600,154000,5474300
2422,4,7197600,56900,115200,226000,174300,214300,6682100
2423,4,10225400,53600,118300,206600,182900,197500,9792100
2424,4,10934100,65900,134700,239900,217500,234800,10430900
2425,4,6718800,68200,115600,235600,201300,225300,6245200
2426,4,7493300,52400,144300,218300,212500,165900,7008300
2427,4,7396000,51100,131100,177200,171100,154800,6982000
2428,4,8612600,58200,126600,232600,215700,223900,8134800
2429,4,7753300,23800,123600,233600,213400,226600,7303300
2430,4,8494100,34100,122700,224300,218700,164200,8024100
2431,4,10264800,39800,127700,246900,215700,236700,9766400
2432,4,11734400,27300,135100,227100,219800,209100,11265000
2433,4,9741500,37000,124700,223800,218900,214200,9287100
2434,4,7497500,83100,121900,237600,207700,226700,6938500
2435,4,7877800,76200,115200,232500,208300,223800,7380100
2436,4,8519000,71800,111700,232100,166000,220700,7923700
2437,4,7172200,32400,133600,207600,190400,199100,6688700
2438,4,7909700,60800,122800,237500,214100,228600,7400500
2439,4,10544700,60300,128000,242100,174300,230900,10043600
2440,4,11108200,44600,113700,225400,216200,206100,10608900
2441,4,9249900,34000,115000,217900,187600,207400,8718800
2442,4,6984200,54900,120500,230300,192800,221200,6536300
2443,4,7432300,24500,114800,237300,216500,229100,7016100
2444,4,9209100,37000,133500,227700,209400,221200,8758800
2445,4,8323100,37200,132400,248300,211700,237100,7853400
2446,4,8472400,25500,133800,208800,182700,199500,7990200
2447,4,7114700,23800,96900,224200,217500,218800,6737800
2448,4,9638500,49600,131000,210700,188300,203100,9213900
2449,4,6934900,52700,127200,220500,215500,190600,6493800
2450,4,7262400,22100,107000,188500,172800,183600,6903400
2451,4,5417800,54200,112200,214300,211300,207700,4941900
2452,4,7031500,57700,99900,229800,178700,221300,6590000
2453,4,5232500,49700,103900,222000,172300,210700,4802700
2454,4,6930900,32500,127800,230800,217100,224500,6480900
2455,4,9316200,44300,119200,234000,213000,222200,8848600
2456,4,9929100,67600,113700,220700,214900,176900,9451600
2457,4,7350000,82500,118400,236000,203200,227400,6861200
2458,4,7221800,37000,119000,219500,213200,161100,6710500
2459,4,7669100,22000,119200,239700,221200,232900,7212200
2460,4,8912200,61200,124000,252400,214400,242000,8419900
2461,4,8325800,33800,120900,242300,184400,235800,7861000
2462,4,7848400,28900,106700,243400,222800,231900,7417000
2463,4,10725500,44000,122400,352500,271100,347000,10152800
2464,4,11685100,23700,116900,243400,221500,232600,11256000
2465,4,8727000,35900,128800,247400,221700,233900,8257700
2466,4,7293100,50000,109400,210900,188500,201000,6809300
2467,4,7666500,30900,123800,274700,219600,266500,7102600
2468,4,9562800,24200,122200,221600,214200,194600,9086100
2469,4,7795200,77600,114500,202700,160300,193500,7358400
2470,4,8617400,42000,111200,219800,213200,192100,8154900
2471,4,11008700,37900,106500,255500,229500,244500,10562100
2472,4,11713100,30600,131000,216900,171000,210800,11278400
2473,4,8990700,27600,114700,234100,208000,227300,8562000
2474,4,7375600,159900,150200,200700,179500,192000,6803000
2475,4,7233900,25800,111800,214000,207400,210800,6833300
2476,4,9022000,57200,124200,207600,187600,199200,8578300
2477,4,7447000,38800,207800,232900,211800,224800,6926100
2478,4,8097800,30700,129600,236600,219700,227000,7610000
2479,4,7303300,22200,138600,219000,202600,212600,6851100
2480,4,8824500,22500,107000,227000,170500,219700,8426500
2481,4,8181300,32800,109300,232900,205400,225600,7717600
2482,4,7564800,27900,128100,242300,214200,230700,7069400
2483,4,6142600,27100,122100,230200,211300,224300,5715700
