tick,run,wholeUpdate,transportLinesUpdate,entityUpdate
14030,2,1863700,172300,1517900
14031,2,2269800,172000,1857900
14032,2,2441100,161400,2077300
14033,2,1908900,157300,1557100
14034,2,1958000,164500,1622100
14035,2,1974400,189300,1579000
14036,2,2171300,189100,1810900
14037,2,2204100,179900,1755200
14038,2,1908000,160900,1479300
14039,2,1823400,167900,1462300
14040,2,2407700,161200,2088400
14041,2,2246600,181300,1869700
14042,2,2039600,131800,1713900
14043,2,2571500,125300,2216600
14044,2,1816300,143900,1485700
14045,2,1997400,136200,1637100
14046,2,2182400,169200,1735600
14047,2,2001800,141400,1623600
14048,2,2042100,137900,1664500
14049,2,1957700,130600,1574300
14050,2,1902600,112700,1531300
14051,2,1557600,135600,1209100
14052,2,1306600,111900,1033600
14053,2,1788200,119700,1431100
14054,2,1657300,133500,1312100
14055,2,1797900,137300,1479400
14056,2,1723700,142200,1335200
14057,2,1947000,145800,1615300
14058,2,2040800,150200,1652000
14059,2,1784800,126100,1421000
14060,2,1643300,145800,1297000
14061,2,1709200,136000,1356900
14062,2,2264000,128800,1873400
14063,2,1963600,174600,1571600
14064,2,1717700,159500,1341900
14065,2,2094700,159300,1734900
14066,2,2542800,201300,2111300
14067,2,2206600,167500,1826100
14068,2,2168600,162700,1817500
14069,2,2106800,155700,1730400
14070,2,2081500,154700,1719600
14071,2,2332800,155200,1965300
14072,2,2116700,171200,1738300
14073,2,2312100,195600,1944300
14074,2,2459600,347300,1877300
14075,2,2244300,166100,1912000
14076,2,2295000,149800,1883900
14077,2,1937000,141600,1514200
14078,2,1908400,177100,1512300
14079,2,2432100,162200,2052800
14080,2,2067900,148100,1708700
14081,2,1852800,143800,1523600
14082,2,1787600,166500,1411900
14083,2,2334000,193500,1908900
14084,2,2264000,175000,1882800
14085,2,2120000,137700,1714800
14086,2,2001400,147700,1528300
14087,2,1854800,145900,1493300
14088,2,1876300,128500,1581300
14089,2,1804600,142800,1491000
14090,2,1977000,151700,1664500
14091,2,1992400,187000,1523700
14092,2,2032800,157300,1692800
14093,2,1865800,161300,1556500
14094,2,2221400,169600,1807000
14095,2,1916300,172500,1572500
14096,2,1809500,137500,1495500
14097,2,1930600,146100,1550700
14098,2,2184000,169700,1760900
14099,2,1902900,163400,1543700
14100,2,2028300,177700,1584300
14101,2,2137700,173700,1708700
14102,2,2244100,169700,1870400
14103,2,1981300,164400,1619900
14104,2,1816400,152900,1484700
14105,2,2044800,168200,1695500
14106,2,2361300,156500,1930700
14107,2,1921500,149900,1594700
14108,2,2636900,147700,2316100
14109,2,2059900,153000,1711500
14110,2,2562100,154600,2147400
14111,2,2584300,133800,2200700
14112,2,1675300,130500,1369700
14113,2,1983800,142500,1643200
14114,2,2252500,133600,1944200
14115,2,2108500,151800,1752500
14116,2,1878900,144300,1554600
14117,2,1700400,121300,1359400
14118,2,2100400,143100,1754500
14119,2,1718300,125500,1362800
14120,2,1476400,115600,1197300
14121,2,1641400,125500,1308100
14122,2,1655100,127900,1291300
14123,2,2057900,139400,1713600
14124,2,1612500,144800,1317800
14125,2,1719600,129400,1402100
14126,2,1797200,141900,1471800
14127,2,1589800,123600,1331700
14128,2,1821300,121800,1532700
14129,2,1704500,129400,1379200
14130,2,1575600,129200,1249200
14131,2,2675200,146400,2229300
14132,2,2058100,179200,1681800
14133,2,1743700,151200,1398100
14134,2,1903400,182300,1480500
14135,2,1751900,154400,1382400
14136,2,2212200,181900,1751500
14137,2,1996600,159500,1626600
14138,2,1826400,160700,1444800
14139,2,1709900,163200,1360300
14140,2,2016700,147500,1685400
14141,2,2022300,151000,1671900
14142,2,2246800,151300,1883300
14143,2,2059900,190600,1679200
14144,2,2091100,175900,1705500
14145,2,2500100,255100,2025900
14146,2,2115000,141200,1702900
14147,2,1983100,139000,1653600
14148,2,1978800,157700,1609600
14149,2,2444600,173200,2053100
14150,2,2340100,166900,1911500
14151,2,2165700,165900,1787100
14152,2,2011500,168000,1603600
14153,2,2414000,222000,1999600
14154,2,2398300,169300,2016500
14155,2,2066100,149700,1702800
14156,2,1928400,131200,1600900
14157,2,1905200,137400,1573100
14158,2,2228900,151200,1806500
14159,2,2109700,160500,1733100
14160,2,1902500,168400,1537500
14161,2,2090800,161000,1727100
14162,2,2427500,159100,2054600
14163,2,2797900,176400,2415900
14164,2,2192000,166900,1827100
14165,2,2026100,145300,1611800
14166,2,2517600,172900,2084700
14167,2,2299400,157500,1942600
14168,2,2320900,161600,1914000
14169,2,1802700,172500,1405900
14170,2,2401300,188700,1912600
14171,2,2354200,176100,1836200
14172,2,1966700,159500,1567400
14173,2,2179600,153200,1791500
14174,2,2141300,187600,1734200
14175,2,2343200,188700,1968800
14176,2,1839500,163400,1512100
14177,2,2072400,170200,1714900
14178,2,1999900,145700,1573000
14179,2,2199800,161500,1822200
14180,2,2280500,135000,1958000
14181,2,2050600,140000,1660500
14182,2,1937100,136100,1551200
14183,2,2054000,134500,1762700
14184,2,1763200,144600,1462000
14185,2,2029900,149600,1691400
14186,2,1710500,119700,1446300
14187,2,1851100,122100,1542900
14188,2,1852000,152900,1534000
14189,2,1956300,141700,1635000
14190,2,1766900,121700,1414600
14191,2,1749800,139200,1393900
14192,2,1828600,123400,1497200
14193,2,1875800,124300,1550800
14194,2,1858200,131000,1466700
14195,2,1868000,143800,1517300
14196,2,1862000,177600,1449700
14197,2,1900500,162800,1553900
14198,2,1798900,117800,1450600
14199,2,1586000,122100,1290000
14200,2,1447000,154500,1089700
14201,2,1928200,148300,1600600
14202,2,2024800,150900,1641700
14203,2,1827800,153300,1514500
14204,2,1805300,151300,1484700
14205,2,2071100,153200,1685900
14206,2,2233600,206600,1804500
14207,2,1898700,150700,1560500
14208,2,1837300,139700,1283100
14209,2,1957300,161200,1583600
14210,2,2269800,173000,1901700
14211,2,2250600,177000,1829800
14212,2,2113900,196800,1731600
14213,2,1921900,184700,1571900
14214,2,2243500,160300,1914800
14215,2,2320300,170400,1969900
14216,2,2198000,158300,1796700
14217,2,2057000,147700,1689800
14218,2,2268700,183100,1732700
14219,2,2074600,144200,1740200
14220,2,1934900,154900,1570400
14221,2,2364800,162300,1936700
14222,2,2312800,227600,1869300
14223,2,2273200,193300,1892900
14224,2,2078900,172900,1682600
14225,2,2246100,159500,1850600
14226,2,1735000,151800,1382300
14227,2,1798000,153900,1435700
14228,2,2603100,145500,2246000
14229,2,2178700,162900,1751800
14230,2,1990500,205900,1537800
14231,2,2802600,160900,2442700
14232,2,2117300,150400,1791200
14233,2,2912300,191800,2478900
14234,2,2279100,160400,1931600
14235,2,1905700,142900,1573700
14236,2,2577400,149800,2208800
14237,2,1964800,159700,1573600
14238,2,2080200,192500,1623100
14239,2,2121500,184000,1698600
14240,2,2346100,190600,1992400
14241,2,2108200,132200,1740900
14242,2,2127200,147800,1725400
14243,2,2174100,158700,1788200
14244,2,1875200,168600,1523500
14245,2,2276000,160600,1959900
14246,2,2424500,161000,2041100
14247,2,1897600,175100,1559700
14248,2,1985800,148300,1636800
14249,2,2401600,155100,2017000
14250,2,2304700,154600,1920200
14251,2,2819300,161300,2446300
14252,2,1821100,143000,1500800
14253,2,1977900,153100,1636400
14254,2,2105400,148800,1701300
14255,2,2272300,164300,1835300
14256,2,1801300,148400,1294500
14257,2,1977700,128900,1591600
14258,2,1948000,140900,1566700
14259,2,1883300,129500,1511500
14260,2,1796800,132000,1436300
14261,2,1505200,115800,1231500
14262,2,1781300,120300,1439600
14263,2,1811700,147400,1512900
14264,2,1783500,144800,1408000
14265,2,1726100,208500,1308300
14266,2,1806800,130900,1418100
14267,2,1885900,138200,1578000
14268,2,1588400,108600,1270900
14269,2,1675800,125700,1336300
14270,2,1712400,155200,1328600
14271,2,2074400,149400,1650900
14272,2,2041700,159700,1655700
14273,2,1648100,165000,1311600
14274,2,2206700,157000,1829400
14275,2,2362300,168400,2013300
14276,2,2176300,154100,1792700
14277,2,2008400,223600,1619500
14278,2,1986700,183100,1525000
14279,2,2167300,144400,1791100
14280,2,1933600,152500,1596700
14281,2,2225700,192400,1885400
14282,2,2278900,206200,1858200
14283,2,3148200,189700,2745000
14284,2,2178700,157700,1834500
14285,2,2264200,152600,1957400
14286,2,1844100,134600,1458400
14287,2,2070800,147300,1697800
14288,2,2400500,141000,2033400
14289,2,2257800,148500,1893900
14290,2,2035400,146100,1678400
14291,2,2155600,164000,1781400
14292,2,1884000,159500,1554000
14293,2,2394600,172300,1967500
14294,2,2176600,154200,1816600
14295,2,1931200,153400,1624800
14296,2,1866300,149500,1487100
14297,2,2061000,149400,1693400
14298,2,2027500,144700,1621200
14299,2,2218200,171300,1827900
14300,2,1931200,177700,1537600
14301,2,2267000,154500,1861600
14302,2,1875200,157800,1473000
14303,2,2070800,172200,1743200
14304,2,1980600,152900,1637900
14305,2,2031100,153500,1698500
14306,2,1862100,150600,1513400
14307,2,1924900,220200,1538700
14308,2,1618900,158000,1255600
14309,2,1927700,172300,1562800
14310,2,2217900,191800,1814600
14311,2,2329000,163500,1934000
14312,2,2158200,178900,1756000
14313,2,1805700,154700,1437400
14314,2,2092700,177400,1723300
14315,2,2170700,167000,1819200
14316,2,2009800,161600,1647200
14317,2,2136800,153600,1758500
14318,2,2128600,190000,1679100
14319,2,2409700,143300,2013000
14320,2,2073900,142400,1734900
14321,2,2295000,155500,1905800
14322,2,1708100,157500,1354000
14323,2,2253100,144000,1920000
14324,2,2092600,159300,1724900
14325,2,2344300,167300,1927800
14326,2,1650000,131500,1316000
14327,2,2036400,128100,1731000
14328,2,1830500,136400,1524100
14329,2,1939600,124500,1573500
14330,2,1778300,157100,1412400
14331,2,1932500,134400,1518700
14332,2,2086000,153400,1648600
14333,2,2055500,152300,1687900
14334,2,1966100,152200,1599600
14335,2,1884500,173800,1519300
14336,2,1856900,149400,1485300
14337,2,1594600,127000,1298300
14338,2,1547700,111700,1175700
14339,2,1738400,147700,1394600
14340,2,1778100,151500,1368000
14341,2,2103700,156300,1655200
14342,2,2017600,150800,1640100
14343,2,1918900,146300,1571500
14344,2,1803800,144100,1491300
14345,2,2259600,172700,1898700
14346,2,1938200,165000,1568300
14347,2,1812200,152000,1488600
14348,2,2280100,147800,1944600
14349,2,2198500,154400,1864100
14350,2,2355000,177900,1905000
14351,2,2356400,163400,2031900
14352,2,2315300,190300,1894100
14353,2,2338600,189500,1951800
14354,2,2114300,146900,1684300
14355,2,2168800,192700,1761700
14356,2,1957600,153400,1641300
14357,2,1977800,146800,1550500
14358,2,2281200,148500,1884700
14359,2,2169700,190700,1790300
14360,2,1816300,151400,1466700
14361,2,2190300,178700,1778300
14362,2,2341300,175800,1924500
14363,2,2283200,170500,1914400
14364,2,2177800,154000,1869600
14365,2,1833300,138100,1535400
14366,2,2276900,146900,1915200
14367,2,2030700,214300,1666300
14368,2,2209300,150200,1870700
14369,2,1785700,180400,1449100
14370,2,2157200,160000,1757100
14371,2,2767200,147800,2448500
14372,2,2112100,185700,1728300
14373,2,1834900,145200,1515400
14374,2,2309700,167800,1885700
14375,2,2530400,162900,2168900
14376,2,2185400,165500,1778000
14377,2,2194500,167600,1793100
14378,2,2123200,271100,1586700
14379,2,2366800,185900,2004100
14380,2,2305900,200000,1907100
14381,2,2418100,155100,2003900
14382,2,2157900,190500,1774700
14383,2,1876900,167100,1504700
14384,2,2222800,152700,1867600
14385,2,2482900,173800,2115400
14386,2,2210100,165300,1809700
14387,2,2149100,146300,1789000
14388,2,2282400,161600,1910300
14389,2,2572300,177200,2134600
14390,2,2149200,137400,1838600
14391,2,2026800,145000,1619000
14392,2,1958000,191500,1579000
14393,2,2655800,303300,2175000
14394,2,2021200,138100,1662900
14395,2,1855300,130900,1513100
14396,2,1965500,157700,1590600
14397,2,1851900,154700,1490200
14398,2,1875600,127700,1486300
14399,2,1512200,114500,1235400
14400,2,1568600,126400,1240900
14401,2,1575700,109200,1275200
14402,2,1883100,129600,1552600
14403,2,2729000,150300,2350300
14404,2,1543700,144100,1186900
14405,2,1843800,165500,1465000
14406,2,2003500,157900,1633900
14407,2,1746500,117500,1438800
14408,2,1636800,132500,1340900
14409,2,1690800,150600,1336000
14410,2,1760200,140500,1412700
14411,2,2164000,180100,1771600
14412,2,1720800,161700,1377100
14413,2,1675500,164000,1354000
14414,2,1979300,163000,1632300
14415,2,2306400,161100,1972800
14416,2,2251700,159000,1833300
14417,2,2044400,167600,1665900
14418,2,1692000,150100,1324000
14419,2,2470400,159600,2109600
14420,2,2214600,165700,1867800
14421,2,2553100,158800,2044500
14422,2,2488200,206400,2020400
14423,2,2413000,206200,2024700
14424,2,2316200,150700,1964200
14425,2,2290100,149100,1903000
14426,2,2205100,149500,1744600
14427,2,2414900,155200,2045500
14428,2,2229400,157100,1850700
14429,2,2480000,153400,2116300
14430,2,2173400,188500,1787000
14431,2,2187200,157600,1789700
14432,2,2364200,212800,1926300
14433,2,2565700,177200,2171500
14434,2,1979400,137600,1651200
14435,2,1833900,139100,1518800
14436,2,1876200,160800,1464200
14437,2,2481300,165400,2084100
14438,2,1973700,151900,1571200
14439,2,2297500,179500,1905600
14440,2,2002900,154700,1649800
14441,2,2387600,141900,2026700
14442,2,2116300,184500,1774800
14443,2,2182100,139600,1804600
14444,2,1941300,175400,1565400
14445,2,2291300,154100,1945700
14446,2,2284500,156400,1910600
14447,2,2189900,172200,1800300
14448,2,1912200,168700,1544300
14449,2,2140900,186600,1782900
14450,2,2083000,161000,1747000
14451,2,1924300,146800,1490900
14452,2,1984200,136600,1625200
14453,2,2240200,191200,1813400
14454,2,2280100,168500,1890400
14455,2,1918700,147800,1587900
14456,2,1892600,159100,1574700
14457,2,2200400,140600,1813800
14458,2,2534100,169300,2094000
14459,2,2296700,149600,1886500
14460,2,2010600,145300,1647000
14461,2,2022000,160500,1652000
14462,2,1885500,144500,1566500
14463,2,1923800,149400,1575500
14464,2,1997500,152700,1647700
14465,2,1774800,114500,1476800
14466,2,1660300,122000,1282100
14467,2,1919900,142600,1591500
14468,2,2204500,121700,1916300
14469,2,1597000,119600,1290700
14470,2,1800000,116500,1461800
14471,2,2101200,122600,1757400
14472,2,1853400,143900,1496100
14473,2,1855100,132600,1537900
14474,2,1901800,282400,1413300
14475,2,1609300,134700,1279300
14476,2,2017100,131500,1659900
14477,2,1538400,118000,1207000
14478,2,1756600,123100,1302100
14479,2,1952700,183200,1549100
14480,2,1831700,147300,1513000
14481,2,2152500,148400,1772300
14482,2,2101300,171800,1714500
14483,2,2124000,209400,1752500
14484,2,2421500,194000,2026500
14485,2,2499300,161000,2048100
14486,2,2628800,176800,2243800
14487,2,1853800,161500,1493500
14488,2,2012200,159000,1681600
14489,2,2325200,160300,1943700
14490,2,2425100,183100,2052900
14491,2,2800800,181100,2434500
14492,2,2281100,189900,1923300
14493,2,2609500,179600,2188400
14494,2,2092800,145300,1744600
14495,2,2155300,150900,1770700
14496,2,2090600,149100,1689400
14497,2,2530200,129300,2149000
14498,2,1973500,142000,1619800
14499,2,2277000,145800,1864300
14500,2,2100700,174200,1756500
14501,2,2301800,188500,1920900
14502,2,2130000,168500,1757100
14503,2,1865700,142900,1541100
14504,2,1888800,129300,1578000
14505,2,1920300,154700,1543300
14506,2,1937900,131100,1616400
14507,2,2151700,130000,1822800
14508,2,2045000,166500,1675000
14509,2,1903000,156300,1576400
14510,2,2182600,159400,1802100
14511,2,2302500,145800,1832700
14512,2,2217100,183800,1778200
14513,2,1996400,175900,1645300
14514,2,1738700,157000,1380300
14515,2,1969200,167500,1654400
14516,2,2157500,170000,1787500
14517,2,2109600,186200,1737300
14518,2,1958900,167100,1571300
14519,2,2243900,180200,1841600
14520,2,2196100,151400,1867500
14521,2,2036200,149500,1714600
14522,2,1960100,157800,1652500
14523,2,2911100,158900,2565100
14524,2,2103700,171200,1768700
14525,2,2124900,155200,1775500
14526,2,1755800,156500,1383200
14527,2,2049900,142200,1710300
14528,2,2149500,140700,1846800
14529,2,2386700,135400,2061100
14530,2,2068600,171600,1661200
14531,2,1701600,155700,1339100
14532,2,2261700,176500,1906900
14533,2,2310400,156100,1971800
14534,2,1957800,140800,1667000
14535,2,1977800,124500,1651400
14536,2,1910600,138800,1569100
14537,2,1938200,131600,1610600
14538,2,1759200,138200,1362800
14539,2,1530500,125500,1223500
14540,2,1595000,121900,1276200
14541,2,1634900,119800,1300400
14542,2,2032200,152700,1626500
14543,2,1824100,143000,1460500
14544,2,1694600,209200,1307700
14545,2,1706600,131600,1391200
14546,2,1572300,134700,1246200
14547,2,1750900,141700,1431000
14548,2,1583000,135000,1249300
14549,2,1876000,151700,1471800
14550,2,2103200,178000,1687400
14551,2,2154100,174600,1757700
14552,2,1890900,162000,1508500
14553,2,2076700,187700,1657200
14554,2,2316400,200300,1912900
14555,2,2298400,170000,1895800
14556,2,1847900,161000,1475700
14557,2,1872500,136700,1508300
14558,2,2037000,141500,1650500
14559,2,2264500,172000,1868800
14560,2,2266800,152300,1904600
14561,2,1898900,166700,1549300
14562,2,2390300,169700,2010900
14563,2,2321800,169700,1944900
14564,2,1898600,138200,1570800
14565,2,2106100,143400,1796000
14566,2,2120200,153200,1705000
14567,2,2554300,148200,2189500
14568,2,2104400,155500,1759100
14569,2,2133700,169800,1757400
14570,2,1936900,146600,1597800
14571,2,2407000,309100,1890700
14572,2,1969400,184100,1592500
14573,2,2180800,145000,1792700
14574,2,1839500,136500,1539500
14575,2,1938100,238500,1494700
14576,2,2236500,154300,1866500
14577,2,2280300,188300,1883000
14578,2,2176100,200500,1675000
14579,2,1887200,184200,1468700
14580,2,1790700,141800,1495600
14581,2,2403400,172400,1950900
14582,2,1758800,153800,1425300
14583,2,1870600,137800,1526700
14584,2,2329900,143700,1975000
14585,2,2230400,168700,1834700
14586,2,2200300,160800,1779200
14587,2,2156300,190100,1745200
14588,2,2657700,171900,2315300
14589,2,2354700,178900,1976200
14590,2,2241300,156200,1831300
14591,2,2370200,160700,2021700
14592,2,1823500,162900,1455300
14593,2,2315400,154300,1964700
14594,2,2067700,165600,1694800
14595,2,1914600,161400,1521400
14596,2,1958100,148400,1508000
14597,2,2177800,165600,1790100
14598,2,2326400,151500,1953600
14599,2,1914300,148500,1545500
14600,2,1612100,142400,1284900
14601,2,1741000,152100,1394200
14602,2,1833100,143400,1457100
14603,2,2120400,172400,1779000
14604,2,1845200,136600,1535200
14605,2,1783800,120600,1475300
14606,2,2174000,133500,1872300
14607,2,1902500,129200,1585200
14608,2,1618300,121200,1321600
14609,2,1490100,117100,1164400
14610,2,1651500,106100,1351600
14611,2,2402100,121700,2028700
14612,2,1851200,163700,1467700
14613,2,1682000,158200,1243600
14614,2,1774800,145400,1395100
14615,2,2061200,141300,1712700
14616,2,2043300,128900,1701600
14617,2,1547600,129900,1231700
14618,2,1632300,145600,1244900
14619,2,2000400,150600,1627600
14620,2,1968600,147900,1653800
14621,2,1893100,172400,1547600
14622,2,1791700,150000,1453600
14623,2,2123600,182500,1730000
14624,2,2055700,175500,1712800
14625,2,2213000,276900,1710700
14626,2,1755300,150700,1355400
14627,2,2187400,167600,1802000
14628,2,2220700,171000,1868500
14629,2,2476200,276900,1974100
14630,2,2381700,180200,1978800
14631,2,2396500,191800,1963500
14632,2,2605800,190600,2165900
14633,2,2283400,162900,1957000
14634,2,2160900,163400,1803600
14635,2,2115600,144000,1796000
14636,2,2455600,163400,2091700
14637,2,2103300,151500,1749400
14638,2,1865000,144100,1500400
14639,2,2104400,148700,1742300
14640,2,2121600,303800,1598000
14641,2,2447400,179900,2056400
14642,2,2234500,191300,1841300
14643,2,2722300,132900,2337700
14644,2,1991500,140000,1657100
14645,2,1795600,151000,1465400
14646,2,2060300,150300,1664700
14647,2,2437300,150300,2115100
14648,2,1891600,192100,1507000
14649,2,2121900,173600,1771800
14650,2,2100700,160000,1719100
14651,2,2105500,171100,1730000
14652,2,1893400,148300,1577100
14653,2,1791300,151200,1419500
14654,2,2018400,147500,1657500
14655,2,2020400,147900,1662100
14656,2,2024800,190200,1614800
14657,2,1819500,170000,1424800
14658,2,2445800,201900,1934200
14659,2,2143500,151800,1810200
14660,2,1912500,171100,1572200
14661,2,1912500,143400,1531600
14662,2,1785000,157900,1438100
14663,2,2218400,171900,1825800
14664,2,2208900,173500,1845000
14665,2,1789800,162700,1451300
14666,2,2040900,143900,1664300
14667,2,2111900,150700,1794500
14668,2,2181800,141400,1847800
14669,2,2115800,133200,1773100
14670,2,1838300,140700,1487500
14671,2,2085200,137900,1766400
14672,2,2247600,151900,1877900
14673,2,2180900,159800,1840200
14674,2,1935700,143700,1545400
14675,2,1837900,163900,1443900
14676,2,1795100,116900,1417000
14677,2,1801200,111600,1407000
14678,2,1550600,117800,1217700
14679,2,1642600,123600,1305200
14680,2,1770700,125200,1380100
14681,2,2192800,150000,1717700
14682,2,1914600,165800,1503500
14683,2,1811800,163700,1439200
14684,2,1796800,128600,1479200
14685,2,1992400,115000,1680800
14686,2,1653900,114300,1296700
14687,2,1637700,125000,1331400
14688,2,1689400,143500,1320900
14689,2,2109400,170200,1727800
14690,2,2256500,160500,1852500
14691,2,2108900,165600,1688500
14692,2,1954100,148500,1643700
14693,2,2474700,176200,2118900
14694,2,1952000,186700,1570200
14695,2,2064600,154800,1690500
14696,2,1942500,159000,1604800
14697,2,2155700,154000,1813200
14698,2,2664700,221900,2157500
14699,2,2402100,173900,2008900
14700,2,1993100,180400,1627300
14701,2,2577300,202300,2171300
14702,2,2551200,161900,2198600
14703,2,2291800,164400,1918500
14704,2,1957400,145600,1590000
14705,2,2165100,154100,1782200
14706,2,2234400,169600,1818200
14707,2,2099700,141800,1759900
14708,2,2787600,156700,2432700
14709,2,2098200,159900,1775200
14710,2,2288200,229600,1798200
14711,2,2280200,179200,1940800
14712,2,1883800,141600,1563600
14713,2,1982500,151500,1647400
14714,2,1806700,139000,1468300
14715,2,2099700,145400,1754800
14716,2,2222200,162500,1808200
14717,2,1958600,157700,1608700
14718,2,1856900,160500,1467000
14719,2,2057200,145100,1694900
14720,2,1961000,153100,1666000
14721,2,2095200,190700,1623400
14722,2,1819800,146100,1447600
14723,2,1704500,142800,1413000
14724,2,2079300,149400,1736000
14725,2,2063200,147100,1675900
14726,2,2006400,178600,1631200
14727,2,1812300,180000,1434800
14728,2,2322700,186100,1970600
14729,2,2131700,139500,1787500
14730,2,1840700,140200,1475200
14731,2,2611900,156300,2271000
14732,2,2294900,188000,1856600
14733,2,2450700,197400,2030700
14734,2,1969500,167900,1549500
14735,2,2172500,193000,1819200
14736,2,2356900,175800,1859200
14737,2,2439900,171000,2048600
14738,2,1948500,143600,1570600
14739,2,1876700,122700,1566800
14740,2,1786700,136500,1467900
14741,2,2231100,152100,1851300
14742,2,2004800,143300,1669000
14743,2,2051000,146500,1700200
14744,2,1811500,142700,1483200
14745,2,2133200,162200,1724200
14746,2,1638700,117500,1326700
14747,2,1585700,111000,1286200
14748,2,1523500,135000,1189800
14749,2,1881200,122900,1481600
14750,2,1983800,161100,1597700
14751,2,2106400,153600,1693800
14752,2,1734700,148200,1390800
14753,2,1597400,166800,1261400
14754,2,1960300,128100,1621600
14755,2,1905000,128500,1601100
14756,2,1648100,131200,1291200
14757,2,1734700,142500,1375300
14758,2,1698800,140000,1315900
14759,2,2143200,163100,1761000
14760,2,1864400,160500,1503700
14761,2,1817000,166500,1486500
14762,2,1670100,144900,1369000
14763,2,3111300,180300,2724900
14764,2,1913600,150900,1581900
14765,2,2046000,159600,1654600
14766,2,2039600,161200,1492200
14767,2,2011300,194800,1586500
14768,2,2088000,159200,1774500
14769,2,1958400,156100,1655600
14770,2,2214900,179700,1783400
14771,2,2376200,228900,1903300
14772,2,2297800,186800,1917500
14773,2,2072200,177700,1710900
14774,2,2169100,149200,1722400
14775,2,2077800,175400,1739300
14776,2,2377000,139900,2069200
14777,2,2276500,159100,1894400
14778,2,2217200,167500,1804600
14779,2,2091100,161500,1733200
14780,2,2051200,167200,1670100
14781,2,2029900,163200,1657200
14782,2,2072700,155200,1694400
14783,2,1914100,158800,1558100
14784,2,1844200,135100,1559400
14785,2,2222100,146000,1869200
14786,2,2218100,134600,1867500
14787,2,2172100,198600,1801400
14788,2,1907000,183800,1539900
14789,2,2413000,174400,2036300
14790,2,2299800,203200,1896600
14791,2,2179100,163600,1820200
14792,2,2149900,166000,1761400
14793,2,2112200,153200,1762000
14794,2,2544600,189100,2145600
14795,2,2175600,155700,1808600
14796,2,2125500,177900,1715000
14797,2,2522700,192900,2127100
14798,2,2351700,177600,1948400
14799,2,2236400,159800,1840300
14800,2,2204600,167900,1860000
14801,2,2412200,173700,2018800
14802,2,2042100,169100,1708600
14803,2,2216900,159000,1818200
14804,2,1945300,169400,1562400
14805,2,2303800,158100,1894700
14806,2,2329900,217200,1874600
14807,2,2383800,154600,2064400
14808,2,2130800,149100,1805500
14809,2,2079700,157900,1716100
14810,2,1844000,171500,1451200
14811,2,2004200,143900,1626600
14812,2,2095200,167700,1709400
14813,2,2157000,179000,1770900
14814,2,1838800,129000,1473200
14815,2,1921500,123600,1625700
14816,2,1573100,119600,1285700
14817,2,1912400,115200,1601100
14818,2,1693400,126500,1282600
14819,2,1804200,110100,1521600
14820,2,1933500,145200,1609100
14821,2,1933700,136900,1597600
14822,2,2187400,251600,1724100
14823,2,1848900,163600,1476500
14824,2,2146800,126500,1800400
14825,2,1769400,119600,1420500
14826,2,1857700,148600,1438400
14827,2,1796000,133300,1441000
14828,2,2581800,146500,2241700
14829,2,2257400,160900,1860000
14830,2,2099300,232500,1652000
14831,2,2102800,157300,1740200
14832,2,2104600,149900,1761400
14833,2,2304200,172200,1962400
14834,2,2279100,188200,1869300
14835,2,1983700,161500,1622300
14836,2,1947100,141800,1607200
14837,2,2424500,177500,2017100
14838,2,2326300,189600,1883700
14839,2,2344400,182400,1936500
14840,2,2165900,188000,1795600
14841,2,2630100,183100,2211700
14842,2,2111300,151000,1717700
14843,2,1950900,145400,1602400
14844,2,2017300,144900,1696100
14845,2,2464800,146100,2115000
14846,2,2538300,153800,2188900
14847,2,2288000,159400,1975700
14848,2,2167400,170100,1665700
14849,2,2156600,198100,1769200
14850,2,2413000,186100,1972700
14851,2,2889700,150300,2381000
14852,2,2096900,154200,1678400
14853,2,1972800,151600,1616700
14854,2,2003600,138600,1597100
14855,2,1958200,186500,1602400
14856,2,2038700,162100,1659700
14857,2,2192300,205700,1752500
14858,2,2036900,152100,1683300
14859,2,2143700,145900,1815700
14860,2,2162800,174900,1787100
14861,2,2074500,133900,1724400
14862,2,1614000,151100,1308600
14863,2,2129200,190400,1791800
14864,2,2147100,175400,1755500
14865,2,2064100,180700,1687400
14866,2,1967800,153000,1537400
14867,2,2280100,190100,1874200
14868,2,2333600,161600,1953300
14869,2,2117600,154200,1705500
14870,2,1966900,141900,1600200
14871,2,2057400,163100,1652700
14872,2,2003700,136000,1693000
14873,2,2048700,153000,1685400
14874,2,1902900,143700,1551800
14875,2,1958100,153400,1634200
14876,2,2260300,158200,1901500
14877,2,2342300,183900,1974400
14878,2,2209800,145600,1757000
14879,2,1726200,147200,1366400
14880,2,2266500,138700,1924900
14881,2,2069300,148400,1750800
14882,2,1848600,155600,1516300
14883,2,2492400,123400,2196900
14884,2,1834500,134300,1504900
14885,2,1891000,138600,1574200
14886,2,1812300,131700,1429900
14887,2,1741200,129000,1447100
14888,2,1525900,119000,1250100
14889,2,1803100,117200,1493700
14890,2,1910200,140600,1566200
14891,2,1813400,143900,1483300
14892,2,1767300,161400,1388000
14893,2,1815800,136100,1462800
14894,2,1747900,140900,1400600
14895,2,1602500,107400,1258400
14896,2,1789500,132900,1441900
14897,2,2039400,142400,1695300
14898,2,2497900,140100,2107700
14899,2,2050200,144000,1670200
14900,2,1909300,178000,1518400
14901,2,1809300,136600,1469200
14902,2,2226400,177400,1852200
